product_name,price,rating,sell,location,kategori
"IMEI RESMI iPhone 15 Pro 128GB 256GB 512GB 1TB Titanium Dual Nano SIM - 128GB, Blue Titanium",Rp13.729.000,5.0,70+ terjual,Jakarta Utara,iphone
(IBOX) Apple iPhone 15 Pro Max Promax 1TB 512GB 256GB 128GB Titanium,Rp13.729.000,5.0,500+ terjual,Jakarta Pusat,iphone
IPHONE 15 128 GB | 256 GB | 512 GB GARANSI RESMI APPLE INDONESIA,Rp13.348.000,5.0,750+ terjual,Jakarta Pusat,iphone
Apple iPhone 15 Pro Garansi Resmi - 128GB 256GB 512GB 1T,Rp18.192.000,4.9,1rb+ terjual,Jakarta Pusat,iphone
Apple iPhone 11 64 GB - Garansi Resmi iBox Apple Indonesia,Rp6.092.000,5.0,4rb+ terjual,Jakarta Utara,iphone
iPhone 13 128GB 256GB 512GB Garansi Resmi,Rp6.092.000,5.0,750+ terjual,Jakarta Pusat,iphone
APPLE IPHONE 13 128GB GRS RESMI IBOX INDONESIA,Rp6.092.000,5.0,250+ terjual,Jakarta Pusat,iphone
iPhone 12 Mini 64Gb / 128Gb Second Original,Rp6.092.000,4.5,30+ terjual,Jakarta Timur,iphone
IPHONE 15 PRO MAX 256 GB | 512 GB | 1TB GARANSI RESMI,Rp21.743.000,5.0,750+ terjual,Jakarta Pusat,iphone
iPhone 15 128 GB | 256 GB | 512 GB Garansi Resmi,Rp16.045.000,5.0,250+ terjual,Jakarta Pusat,iphone
iPhone 13 128GB 256GB 512GB Garansi Resmi Ibox,Rp9.569.500,5.0,1rb+ terjual,Jakarta Pusat,iphone
Apple iPhone 15 Plus - Garansi Resmi iBox Apple Indonesia,Rp15.307.000,5.0,250+ terjual,Jakarta Utara,iphone
iPhone 15 128GB 256GB 512GB Garansi Resmi,Rp13.288.500,5.0,250+ terjual,Jakarta Pusat,iphone
iPhone 15 Plus Garansi Resmi Promo,Rp15.268.000,5.0,250+ terjual,Jakarta Barat,iphone
IBOX Apple iPhone 15 Pro Max 128GB 256GB 512GB 1TB Titanium,Rp22.019.000,4.9,1rb+ terjual,Jakarta Pusat,iphone
NEW Apple iPhone 11 64GB 128GB 256GB Garansi Resmi iBox TAM GDN,Rp6.249.000,5.0,250+ terjual,Kab. Gianyar,iphone
IPHONE 15 PLUS 128 GB | 256 GB | 512 GB GARANSI RESMI APPLE INDONESIA,Rp15.171.000,5.0,100+ terjual,Jakarta Pusat,iphone
Apple iPhone 11 128 GB - Garansi Resmi iBox Apple Indonesia,Rp7.542.000,5.0,3rb+ terjual,Jakarta Utara,iphone
iPhone 15 Plus 128GB 256GB 512GB Garansi Resmi,Rp7.542.000,5.0,60+ terjual,Jakarta Pusat,iphone
Apple iPhone 15 Pro - Garansi Resmi iBox Apple Indonesia,Rp18.333.000,5.0,500+ terjual,Jakarta Utara,iphone
Apple iPhone XS 64GB Second Mulus Ex International fullset,Rp18.333.000,4.9,2rb+ terjual,Jakarta Pusat,iphone
iPhone 15 Pro,Rp20.777.500,5.0,250+ terjual,Jakarta Pusat,iphone
iPhone 15 128GB Garansi Resmi Apple Indonesia,Rp14.249.000,5.0,30+ terjual,Medan,iphone
Apple iPhone 14 - Garansi Resmi iBox Apple Indonesia,Rp11.616.000,5.0,750+ terjual,Jakarta Utara,iphone
iPhone 15 Pro 128 GB | 256 GB | 512 GB | 1 TB Garansi Resmi,Rp11.616.000,4.9,100+ terjual,Jakarta Pusat,iphone
iPhone 11 Internal 64 GB iBox - Garansi Resmi,Rp5.975.500,5.0,1rb+ terjual,Jakarta Pusat,iphone
IPHONE XR 64GB Second original mulus,Rp5.975.500,4.9,3rb+ terjual,Jakarta Timur,iphone
IPHONE XR 64GB Second original mulus,Rp5.975.500,,,,iphone
IPHONE XR 64GB Second original mulus,Rp5.975.500,,,,iphone
IPHONE XR 64GB Second original mulus,Rp5.975.500,,,,iphone
IPHONE XR 64GB Second original mulus,Rp5.975.500,,,,iphone
IPHONE XR 64GB Second original mulus,Rp5.975.500,,,,iphone
IPHONE XR 64GB Second original mulus,Rp5.975.500,,,,iphone
IPHONE XR 64GB Second original mulus,Rp5.975.500,,,,iphone
IPHONE XR 64GB Second original mulus,Rp5.975.500,,,,iphone
IPHONE XR 64GB Second original mulus,Rp5.975.500,,,,iphone
IPHONE XR 64GB Second original mulus,Rp5.975.500,,,,iphone
IPHONE XR 64GB Second original mulus,Rp5.975.500,,,,iphone
IPHONE XR 64GB Second original mulus,Rp5.975.500,,,,iphone
IPHONE XR 64GB Second original mulus,Rp5.975.500,,,,iphone
IPHONE XR 64GB Second original mulus,Rp5.975.500,,,,iphone
IPHONE XR 64GB Second original mulus,Rp5.975.500,,,,iphone
